Therapy,	O
and	O
Drug	O
Discovery.	O
Human	O
Pluripotent	O
Stem	O
Cell-Derived	O
Cardiac	O
Cells:	O
Application	O
in	O
Disease	O
Modeling,	O
Cell	O
Therapy,	O
and	O
Drug	O
Discovery.	O
The	O
development	O
of	O
human	B
pluripotent	I
stem	I
cell	I
(hPSC)	O
technology	O
in	O
theory	O
guarantees	O
an	O
unlimited	O
source	O
of	O
human	O
cardiac	O
cells.	O

A	O
current	O
consensus	O
asserts	O
that	O
the	O
tumor	O
invasion-associated	O
epithelial-mesenchymal	O
transition	O
(EMT)	O
intimately	O
correlates	O
with	O
cancer	B
stem	I
cell	I
(CSC)	O
phenotypes	O
[30].	O

Directed	O
differentiation	O
protocols	O
to	O
manufacture	O
specific	O
cell	O
populations	O
from	O
pluripotent	B
stem	I
cells	I
(PSCs)	O
have	O
been	O
developed	O
to	O
meet	O
the	O
need	O
for	O
a	O
homogeneous	O
human	O
cell	O
source.	O

Pro-inflammatory	O
cytokines	O
are	O
also	O
crucially	O
important	O
for	O
hematopoietic	B
stem	I
cell	I
(HSC)	O
maintenance,	O
proliferation,	O
and	O
differentiation	O
[4].	O

For	O
example,	O
the	O
cycloaddition	O
of	O
Arg-Gly-Asp-D-Try-Lys	O
peptide	O
was	O
added	O
to	O
the	O
surface	O
of	O
mesenchymal	B
stem	I
cell	I
(MSC)	O
derived	O
sEVs	O
[581].	O

Early	O
work	O
on	O
this	O
topic	O
was	O
inspired	O
by	O
the	O
idea	O
that	O
if	O
homing	O
receptors	O
exist	O
for	O
immune	O
cell	O
infiltration	O
into	O
the	O
periphery,	O
homologous	O
mechanisms	O
must	O
exist	O
for	O
the	O
entry	O
of	O
haematopoietic	B
stem	I
cells	I
(HSCs)	O
into	O
the	O
marrow	O
following	O
bone	O
marrow	O
transplantation.	O

The	O
emergence	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
technology	O
revolutionizes	O
the	O
paradigm	O
of	O
drug	O
discovery.	O

The	O
distinctive	O
feature	O
of	O
embryonic	B
stem	I
cell	I
(ESC)	O
being	O
able	O
to	O
self‐renew,	O
coupled	O
with	O
its	O
potential	O
to	O
differentiate	O
into	O
any	O
adult	O
cell	O
type	O
in	O
the	O
body,	O
has	O
made	O
it	O
a	O
promising	O
candidate	O
for	O
use	O
in	O
tissue	O
regeneration.	O

Physiologic	O
hypoxia	O
supports	O
and	O
maintains	O
the	O
glioma	B
stem	I
cell	I
(GSC)	O
phenotype	O
and	O
has	O
a	O
vital	O
role	O
in	O
tumor	O
development,	O
invasiveness,	O
and	O
resistance	O
to	O
chemotherapy	O
and	O
radiation.	O

Advent	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
technology	O
[22]	O
and	O
differentiation	O
systems	O
have	O
made	O
it	O
possible	O
to	O
examine	O
the	O
relationship	O
of	O
specific	O
mutations	O
with	O
disease	O
phenotypes.	O

Central	O
to	O
the	B
stem	I
cell	I
(CSC)	O
concept	O
is	O
the	O
observation	O
that	O
not	O
all	O
cells	O
in	O
tumours	O
are	O
equal.	O

Developed	O
over	O
a	O
decade	O
ago,	O
the	O
cancer	B
stem	I
cell	I
(CSC)	O
theory	O
posits	O
that	O
the	O
tumor	O
has	O
its	O
own	O
stem	O
cells	O
with	O
self-renewal	O
ability	O
and	O
ascribes	O
the	O
origin	O
of	O
these	O
malignant	O
cells	O
to	O
alterations	O
of	O
regulation	O
pathways	O
through	O
genetic	O
mutations	O
of	O
the	O
healthy	O
stem	O
cell	O
population	O
[34].	O

Cell	O
transplant	O
models	O
(CTMs)	O
represent	O
a	O
distinct	O
subset	O
of	O
GEMMs	O
applied	O
primarily	O
to	O
studies	O
of	O
hematologic	O
cancers,	O
such	O
as	O
myeloproliferative	O
neoplasms	O
and	O
leukemia	O
that	O
arise	O
from	O
mutations	O
arising	O
in	O
hematopoietic	B
stem	I
cells	I
(HSCs)	O
and	O
progenitor	O
cells.	O

PCa	O
cells	O
home	O
toward	O
areas	O
in	O
the	O
bone	O
marrow	O
rich	O
in	O
osteoblasts	O
where	O
the	O
hematopoietic	B
stem	I
cell	I
(HSC)	O
niche	O
resides.	O

Consistent	O
with	O
concepts	O
borrowed	O
from	O
the	O
hematopoietic	B
stem	I
cell	I
(HSC)	O
transplant	O
field,	O
prior	O
lymphodepleting	O
chemotherapy	O
(so-called	O
“conditioning”)	O
appears	O
to	O
also	O
have	O
important	O
effects	O
on	O
both	O
the	O
Cmax	O
and	O
maintenance	O
of	O
adoptively	O
transferred	O
T	O
cells	O
over	O
time.32,	O
33,	O
34,	O
35	O
The	O
mechanisms	O
that	O
underlie	O
the	O
effect	O
of	O
conditioning	O
on	O
T	O
cell	O
kinetics	O
are	O
not	O
fully	O
understood.	O

Cancer	B
stem	I
cells	I
(CSCs)	O
represent	O
rare	O
tumor	O
cell	O
populations	O
capable	O
of	O
self-renewal,	O
differentiation,	O
and	O
tumor	O
initiation	O
and	O
are	O
highly	O
resistant	O
to	O
chemotherapy	O
and	O
radiotherapy.	O

Background:	O
Immunoregulatory	O
effect	O
of	O
mesenchymal	B
stem	I
cell	I
(MSC)	O
is	O
attributed	O
to	O
extracellular	O
vesicles	O
(EV)	O
secretion.	O

We	O
examined	O
the	O
epigenetic	O
influence	O
of	O
OS-extracellular	O
vesicles	O
(EVs)	O
on	O
mesenchymal	B
stem	I
cell	I
(MSC)	O
and	O
pre-osteoblast,	O
and	O
the	O
consequences	O
of	O
OS-EVs	O
treatment	O
on	O
the	O
epigenetic	O
reprograming	O
of	O
MSCs..	O

Background:	O
Immunoregulatory	O
effect	O
of	O
Mesenchymal	B
stem	I
cell	I
(MSC)	O
is	O
attributed	O
to	O
Extracellular	O
vesicles	O
(EVs)	O
secretion.	O

ECs	O
derived	O
from	O
human	B
induced	I
pluripotent	I
stem	I
cells	I
(hiPSCs)	O
represent	O
an	O
alternative	O
and	O
potentially	O
superior	O
cell	O
source,	O
but	O
traditional	O
culture	O
approaches	O
and	O
2D	O
differentiation	O
protocols	O
hardly	O
allow	O
for	O
production	O
of	O
large	O
cell	O
numbers.	O

Hypothetically,	O
a	O
physiological	O
connection	O
between	O
Hh	O
signaling	O
and	O
DYRK1A	O
might	O
also	O
exist	O
in	O
the	O
case	O
of	O
neural	B
stem	I
cell	I
(NSC)	O
division.	O

Intestinal	B
stem	I
cells	I
(ISCs)	O
are	O
supported	O
by	O
Paneth	O
cells	O
that	O
are	O
specialized	O
epithelial	O
cells	O
localized	O
in	O
the	O
stem	O
cell	O
niche.	O

(A)	O
Experimental	O
design	O
and	O
optimization	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSCs)	O
differentiation	O
into	O
podocytes.	O

In	O
this	O
study,	O
we	O
explored	O
the	O
potentiality	O
of	O
human	O
arginine	O
decarboxylase	O
(ADC)	O
to	O
enhance	O
the	O
survival	O
of	O
mesenchymal	B
stem	I
cells	I
(MSCs)	O
against	O
unfavorable	O
milieu	O
of	O
host	O
tissues	O
as	O
the	O
low	O
survival	O
of	O
MSCs	O
is	O
the	O
issue	O
in	O
cell	O
transplantation	O
therapy.	O

Neural	B
stem	I
cells	I
(NSCs)	O
are	O
considered	O
as	O
a	O
potential	O
source	O
for	O
oligodendrocyte	O
precursor	O
cells	O
(OPCs)	O
to	O
be	O
used	O
in	O
cell	O
based	O
remyelination	O
therapy	O
for	O
multiple	O
sclerosis	O
(MS).	O

Since	O
the	O
emergence	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
technology,	O
a	O
little	O
over	O
a	O
decade	O
ago,	O
iPSC	O
models	O
have	O
held	O
the	O
potential	O
to	O
bridge	O
these	O
two	O
worlds	O
–	O
primary	O
patient	O
cells	O
and	O
conventional	O
disease	O
models	O
–	O
by	O
affording	O
direct	O
relevance	O
to	O
human	O
disease,	O
being	O
patient-derived,	O
while	O
enabling	O
precise,	O
controlled	O
and	O
scalable	O
experiments	O
that	O
were	O
hitherto	O
only	O
possible	O
using	O
traditional	O
model	O
systems.	O

The	O
unrestrained	O
activation	O
of	O
the	O
p53-p21	O
axis	O
has	O
been	O
associated	O
with	O
hematopoietic	B
stem	I
cell	I
(HSC)	O
attrition	O
that	O
characterizes	O
inherited	O
bone	O
marrow	O
failure	O
(iBMF)	O
syndromes,	O
including	O
dyskeratosis	O
congenita	O
(DC),	O
Shwachman-Diamond	O
syndrome	O
(SDS),	O
Diamond-Blackfan	O
anemia	O
(DBA),	O
and	O
Fanconi	O
anemia	O
(FA),	O
the	O
most	O
frequent	O
and	O
genetically	O
heterogeneous	O
iBMF	O
syndrome.	O

In	O
a	O
homozygous	O
knockout	O
neuronal	O
cell	O
line,	O
embryoid	O
bodies	O
(EBs)	O
derived	O
from	O
induced	B
pluripotent	I
stem	I
cells	I
(iPSCs)	O
were	O
significantly	O
smaller	O
(88),	O
supporting	O
a	O
role	O
for	O
Foxg1	O
in	O
cell	O
survival.	O

PRDM14	O
functions	O
in	O
embryonic	B
stem	I
cell	I
(ESC)	O
maintenance	O
to	O
promote	O
the	O
expression	O
of	O
pluripotency-associated	O
genes	O
while	O
suppressing	O
differentiation	O
genes.	O

Models	O
utilizing	O
micromolding	O
and	O
bioprinting	O
techniques	O
have	O
been	O
used	O
to	O
fabricate	O
endothelialized	O
tissue	O
constructs	O
to	O
visualize	O
real-time	O
endothelial	O
cord	O
formation	O
during	O
tubulogenesis.40	O
Others	O
have	O
incorporated	O
a	O
layer	O
of	O
human	O
bone	O
marrow	O
stromal	O
cells	O
surrounding	O
the	O
channels	O
to	O
recapitulate	O
perivascular-mediated	O
barrier	O
function.41	O
Compared	O
with	O
earlier	O
models,	O
the	O
most	O
recent	O
systems	O
endow	O
more	O
accurate	O
control	O
of	O
growth	O
factor	O
gradients	O
and	O
fluid	O
flow,	O
making	O
them	O
ideal	O
for	O
patient-specific	O
models.42,43	O
For	O
example,	O
a	O
recent	O
microfluidic	O
angiogenic	O
model	O
promoted	O
human-induced	O
pluripotent	B
stem	I
cell	I
(hiPSC)	O
differentiation	O
into	O
endothelial	O
cells	O
which	O
assembled	O
into	O
perfusable,	O
capillary-like	O
networks,	O
and	O
capturing	O
endothelial	O
response	O
to	O
different	O
environmental	O
biochemical	O
and	O
biophysical	O
cues.43	O
Incorporation	O
of	O
patient-derived	O
hiPSCs	O
in	O
platforms	O
such	O
as	O
these	O
lays	O
the	O
foundation	O
for	O
personalized	O
characterization	O
of	O
tumor	O
angiogenesis	O
and	O
endothelial	O
cell	O
response	O
to	O
cancer	O
therapeutics.	O

Random	O
genomic	O
alterations	O
are	O
frequently	O
observed	O
in	O
human	B
induced	I
pluripotent	I
stem	I
cells	I
(hiPSCs)	O
during	O
cell	O
reprogramming	O
essentially	O
due	O
to	O
the	O
massive	O
genome	O
remodeling	O
and	O
it	O
is	O
therefore	O
of	O
major	O
interest	O
to	O
evaluate	O
the	O
genomic	O
status	O
of	O
the	O
cells	O
for	O
clinical	O
use	O
in	O
order	O
to	O
determine	O
that	O
they	O
are	O
free	O
from	O
cancer-associated	O
genomic	O
alterations.	O

Embryonic	B
stem	I
cells	I
(ESC)	O
have	O
been	O
used	O
for	O
decades	O
to	O
generate	O
cardiomyocytes	O
and	O
recent	O
advances	O
in	O
cell	O
culture	O
techniques	O
significantly	O
increased	O
the	O
yield	O
of	O
cardiomyocytes	O
in	O
these	O
cultures.	O

Comparison	O
between	O
the	O
cultures	O
of	O
human	B
induced	I
pluripotent	I
stem	I
cells	I
(hiPSCs)	O
on	O
feeder-and	O
serum-free	O
system	O
(Matrigel	O
matrix),	O
MEF	O
and	O
HDF	O
feeder	O
cell	O
lines.	O

The	O
use	O
of	O
pluripotent	O
or	O
multipotent	O
cells	O
for	O
the	O
restoration	O
of	O
damaged	O
neuronal	O
networks	O
is	O
one	O
of	O
the	O
factors	O
that	O
holds	O
promise	O
from	O
a	O
translational	O
medicine	O
perspective	O
and	O
a	O
relevant	O
part	O
of	O
the	O
strongest	O
forces	O
driving	O
research	O
in	O
stem	B
cell	I
(SC)	O
biology	O
applied	O
to	O
neurodegenerative	O
diseases.	O

explored	O
the	O
role	O
of	O
ROS	O
in	O
bone	O
marrow	O
hematopoietic	B
stem	I
cell	I
(HSC)	O
aging	O
finding	O
the	O
aged	O
mice	O
cells	O
(24	O
month	O
aged)	O
had	O
increased	O
intracellular	O
concentrations	O
of	O
the	O
following	O
compounds:	O
O2·−	O
(1.4-fold),	O
H2O2	O
(2-fold),	O
and	O
NO	O
(1.6-fold),	O
peroxynitrite/OH·	O
(2.5-fold)	O
comparing	O
with	O
young	O
mice	O
cells	O
(2	O
months	O
old)	O
[104].	O

We	O
and	O
others	O
have	O
shown	O
that	O
Mof	O
plays	O
important	O
function	O
in	O
embryonic	B
stem	I
cell	I
(ESC)	O
self-renewal	O
(13,	O
14),	O
DNA	O
damage	O
repair	O
(15,	O
16),	O
senescence	O
(17),	O
and	O
autophagy	O
(18).	O

This	O
is	O
because	O
non-activated	O
fibroblasts	O
possess	O
characteristics	O
that	O
are	O
similar	O
to	O
mesenchymal	B
stem	I
cell	I
(MSC)	O
precursors.	O

Although	O
there	O
have	O
been	O
many	O
reports	O
of	O
mesenchymal	B
stem	I
cell	I
(MSC)	O
transplantation	O
for	O
the	O
treatment	O
of	O
ischemic	O
heart	O
disease	O
(IHD),	O
relatively	O
few	O
studies	O
have	O
investigated	O
the	O
roles	O
of	O
CF-EXOs.	O

Neural	B
stem	I
cell	I
(NSC)	O
therapy	O
can	O
be	O
used	O
for	O
nerve	O
and	O
brain	O
regeneration.	O

Induced	B
pluripotent	I
stem	I
cells	I
(iPSCs)	O
make	O
up	O
a	O
recent	O
powerful	O
addition	O
to	O
the	O
arsenal	O
of	O
the	O
cell	O
and	O
lipid	O
biologist.	O

This	O
is	O
especially	O
visible	O
when	O
the	O
dyes	O
are	O
applied	O
to	O
cell	O
types	O
that	O
naturally	O
form	O
clumps	O
such	O
as	O
embryoid	O
bodies	O
(EBs)	O
derived	O
from	O
embryonic	B
stem	I
cells	I
(ESCs)	O
and	O
iPSCs,	O
due	O
to	O
nonspecific	O
uptake	O
of	O
the	O
dyes	O
into	O
the	O
cell	O
clumps.	O

Notably,	O
the	O
mesenchymal	B
stem	I
cell	I
(MSC)	O
generates	O
exosomal	O
miRNA-1470,	O
which	O
remains	O
important	O
in	O
CD4+CD25+Foxp3+Treg	O
differentiation	O
[163].	O

Fertilization	O
of	O
the	O
reconstructed	O
oocyte	O
should	O
lead	O
to	O
a	O
blastocyst,	O
which	O
can	O
be	O
used	O
for	O
embryonic	B
stem	I
cell	I
(ESC)	O
derivation.	O

Induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
lines	O
were	O
derived	O
from	O
three	O
PD	O
patients	O
carrying	O
a	O
LRRK2-G2019S	O
heterozygous	O
mutation,	O
and	O
three	O
healthy	O
control	O
individuals	O
(Materials	O
and	O
Methods),	O
from	O
the	O
Oxford	O
Parkinson’s	O
Disease	O
Centre	O
(OPDC)	O
Discovery	O
Cohort	O
(Table	O
1)	O
(Materials	O
and	O
Methods,	O
Supplementary	O
Material,	O
Fig.	O

Induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
lines	O
were	O
derived	O
from	O
three	O
PD	O
patients	O
carrying	O
a	O
LRRK2-G2019S	O
heterozygous	O
mutation,	O
and	O
three	O
healthy	O
control	O
individuals,	O
from	O
the	O
Oxford	O
Parkinson’s	O
Disease	O
Centre	O
(OPDC)	O
Discovery	O
Cohort	O
(Table	O
1)..	O

Mesenchymal	B
stem	I
cells	I
(MSCs)	O
have	O
not	O
been	O
discussed	O
in	O
this	O
review	O
article,	O
however,	O
they	O
can	O
be	O
derived	O
from	O
several	O
sources	O
and	O
differentiate	O
into	O
diverse	O
cell	O
types.	O

Substrate	O
composition	O
significantly	O
impacts	O
human	B
pluripotent	I
stem	I
cell	I
(hPSC)	O
self-renewal	O
and	O
differentiation,	O
but	O
relatively	O
little	O
is	O
known	O
about	O
the	O
role	O
of	O
endogenously	O
produced	O
extracellular	O
matrix	O
(ECM)	O
components	O
in	O
regulating	O
hPSC	O
fates.	O

The	O
extracellular	O
matrix	O
(ECM)	O
is	O
known	O
to	O
play	O
an	O
integral	O
role	O
in	O
human	B
pluripotent	I
stem	I
cell	I
(hPSC)	O
culture	O
and	O
maintenance.	O

However,	O
emerging	O
evidence	O
suggests	O
that	O
the	O
proportion	O
of	O
cells	O
with	O
high	O
expression	O
of	O
cancer	B
stem	I
cell	I
(CSC)	O
markers	O
among	O
the	O
surviving	O
cells	O
is	O
significantly	O
increased	O
in	O
response	O
to	O
5‐Fu,	O
resulting	O
in	O
drug	O
resistance	O
and	O
disease	O
relapse.	O

We	O
utilized	O
the	O
Drosophila	O
testis	O
as	O
an	O
in	O
vivo	O
model	O
to	O
examine	O
the	O
effects	O
of	O
ROS	O
on	O
germline	B
stem	I
cell	I
(GSC)	O
maintenance.	O

Hematopoiesis	O
is	O
a	O
process	O
through	O
which	O
all	O
the	O
blood	O
cells	O
are	O
generated	O
through	O
sequential	O
cell	O
divisions	O
and	O
differentiation	O
of	O
progeny	O
that	O
originate	O
from	O
hematopoietic	B
stem	I
cells	I
(HSCs)	O
(Kondo	O
et	O
al.,	O
2003).	O

The	O
authors	O
initially	O
quantified	O
protein	O
levels	O
and	O
fluctuations	O
by	O
measuring	O
single	O
cell	O
fluorescence	O
of	O
mouse	B
embryonic	I
stem	I
cells	I
(mESCs)	O
transiently	O
transfected	O
with	O
a	O
fluorescent	O
reporter	O
with	O
miRNA	O
binding	O
sites	O
in	O
the	O
3'UTR.	O

Human	B
pluripotent	I
stem	I
cells	I
(hPSCs)	O
provide	O
an	O
unlimited	O
cell	O
source	O
for	O
regenerative	O
medicine.	O

Another	O
capture	O
array–specific	O
transcript	O
is	O
represented	O
by	O
the	O
benign	O
gonial	O
cell	O
neoplasm	O
gene	O
(bgcn,	O
FlyBase	O
ID:	O
FBgn0004581),	O
which	O
has	O
been	O
shown	O
to	O
be	O
involved	O
in	O
germline	B
stem	I
cell	I
(GSC)	O
maintenance	O
(Li	O
et	O
al.	O

Chronic	O
myeloid	O
leukemia	O
(CML)	O
is	O
a	O
myeloproliferative	O
disorder	O
of	O
hematopoietic	B
stem	I
cell	I
(HSC)	O
origin	O
caused	O
by	O
the	O
t(9;22)	O
chromosomal	O
translocation.	O

Development	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
technology	O
to	O
obtain	O
terminally	O
differentiated	O
neurons	O
from	O
adult	O
somatic	O
cells	O
revolutionized	O
the	O
study	O
of	O
AD,	O
providing	O
a	O
powerful	O
tool	O
for	O
modelling	O
the	O
disease	O
and	O
for	O
screening	O
candidate	O
drugs.	O

In	O
particular,	O
the	O
use	O
of	O
induced	B
pluripotent	I
stem	I
cells	I
(iPSCs)	O
can	O
be	O
used	O
to	O
generate	O
the	O
necessary	O
cell	O
types	O
to	O
mimic	O
the	O
adult	O
liver	O
and	O
model	O
disease	O
states.	O

Recent	O
findings	O
have	O
revealed	O
that	O
molecular	O
mechanisms	O
underlying	O
the	O
maintenance	O
of	O
embryonic	B
stem	I
cell	I
(ESC)	O
pluripotency	O
and	O
cellular	O
reprogramming	O
have	O
been	O
linked	O
to	O
miRNAs	O
[1,	O
7].	O

Members	O
of	O
the	O
miR-290	O
cluster	O
are	O
the	O
most	O
highly	O
expressed	O
miRNAs	O
in	O
mESCs	O
comprising	O
more	O
than	O
60–70	O
%	O
of	O
the	O
total	O
miRNAs	O
expressed	O
and	O
are	O
studied	O
extensively	O
in	O
various	O
backgrounds	O
[54]	O
including	O
DNA	O
methylation,	O
maintenance	O
of	O
pluripotency,	O
germ	O
cell	O
development,	O
and	O
generation	O
of	O
induced	B
pluripotent	I
stem	I
cells	I
(iPSCs)	O
[55,	O
56]..	O

Functions	O
of	O
microRNAs	O
(miRNAs)	O
in	O
embryonic	B
stem	I
cell	I
(ESC)	O
self-renewal,	O
differentiation,	O
and	O
cellular	O
reprogramming.	O

Embryonic	B
stem	I
cells	I
(ESCs)	O
are	O
typical	O
PSCs	O
that	O
derive	O
from	O
inner	O
cell	O
mass	O
(ICM)	O
of	O
blastocysts,	O
and	O
ESCs	O
show	O
difficulty	O
in	O
efficient	O
genome	O
editing.	O

Mesenchymal	B
stem	I
cells	I
(MSC)	O
are	O
multipotent	O
cells,	O
functioning	O
as	O
precursors	O
to	O
a	O
variety	O
of	O
cell	O
types	O
including	O
adipocytes,	O
osteoblasts,	O
and	O
chondrocytes.	O

Mesenchymal	B
stem	I
cells	I
(MSCs)	O
display	O
immunemodulatory	O
and	O
neuroprotective	O
activities	O
and	O
promote	O
oligodendrocyte	O
differentiation	O
of	O
neural	O
progenitors	O
(NPCs)	O
and	O
are	O
thus	O
interesting	O
candidates	O
for	O
autologous	O
cell	O
therapy	O
in	O
MS.	O

To	O
further	O
study	O
the	O
routes	O
of	O
degradation	O
and	O
the	O
possibilities	O
to	O
speed	O
up	O
this	O
process	O
we	O
have	O
used	O
a	O
cell	O
culture	O
model	O
where	O
UV‐treated,	O
dead	O
cells	O
are	O
added	O
to	O
stem	O
cell‐derived	O
astrocytes.	O
Grafting	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
derived	O
dopaminergic	O
(DA)	O
neurons	O
has	O
great	O
potential	O
for	O
cell	O
based	O
therapies	O
for	O
Parkinson's	O
disease	O
(PD).	O

Mesenchymal	B
stem	I
cells	I
(MSC)	O
were	O
shown	O
to	O
exert	O
positive	O
immunomodulatory	O
effects,	O
to	O
reduce	O
demyelination,	O
to	O
increase	O
neuroprotection	O
and	O
to	O
promote	O
adult	O
neural	O
stem	O
cell	O
differentiation	O
towards	O
the	O
oligodendroglial	O
lineage.	O

The	O
use	O
of	O
human	B
embryonic	I
stem	I
cells	I
(hESCs)	O
in	O
cell	O
replacement	O
therapies	O
(CRTs)	O
has	O
been	O
limited	O
due	O
to	O
several	O
technical	O
and	O
ethical	O
issues.	O

In	O
keeping	O
with	O
the	O
cancer	B
stem	I
cell	I
(CSC)	O
hypothesis	O
(4),	O
these	O
cells	O
possess	O
self-renewing	O
capacity,	O
an	O
especially	O
high	O
resistance	O
to	O
death-promoting	O
signals,	O
and	O
the	O
ability	O
to	O
effect	O
regeneration	O
of	O
the	O
overall	O
tumor	O
mass	O
(56,	O
140).	O

[162]	O
has	O
used	O
a	O
mouse	O
model	O
for	O
showing	O
that	O
plasma	O
levels	O
of	O
miRs	O
371/302/C19MC	O
were	O
accurate	O
in	O
detecting	O
undifferentiated	O
and	O
malignant	O
components	O
arising	O
in	O
xenografts	O
derived	O
from	O
mice	O
injected	O
with	O
human	B
pluripotent	I
stem	I
cell	I
(hPSC)	O
lines	O
and	O
human	O
malignant	O
GCT	O
cell	O
lines.	O

The	O
diverse	O
Ras-pathways	O
that	O
are	O
relevant	O
for	O
stemness	O
may	O
be	O
gleaned	O
from	O
E-Ras,	O
which	O
is	O
specifically	O
expressed	O
in	O
embryonic	B
stem	I
cells	I
(ESC)	O
and	O
few	O
adult	O
cells,	O
such	O
as	O
the	O
hepatic	O
stellate	O
cells	O
(HSC),	O
a	O
liver	O
resident	O
stem	O
cell	O
population	O
[61].	O

The	O
advent	O
of	O
induced	B
pluripotent	I
stem	I
cell	I
(iPSC)	O
technology	O
has	O
opened	O
an	O
unprecedented	O
avenue	O
to	O
study	O
the	O
mechanism	O
of	O
rare	O
human	O
genetic	O
diseases,	O
including	O
those	O
caused	O
by	O
defects	O
in	O
DNA	O
damage	O
repair	O
machineries	O
(Cockayne	O
syndrome	O
(Andrade	O
et	O
al.,	O
2012),	O
Fanconi	O
anemia	O
(Liu	O
et	O
al.,	O
2014),	O
Werner	O
syndrome	O
(Shimamoto	O
et	O
al.,	O
2014;	O
Cheung	O
et	O
al.,	O
2014)).	O

Methods:	O
We	O
harnessed	O
the	O
capacity	O
of	O
human	B
pluripotent	I
stem	I
cells	I
(hPSC)	O
to	O
differentiate	O
into	O
virtually	O
any	O
cell	O
type	O
by	O
subjecting	O
hPSC	O
to	O
a	O
wide	O
variety	O
of	O
media	O
and	O
culture	O
conditions	O
to	O
maximize	O
the	O
diversity	O
of	O
partially	O
differentiated	O
cells.	O

Mesenchymal	B
stem	I
cell	I
(MSC)	O
was	O
found	O
to	O
secretes	O
potential	O
growth	O
factors	O
such	O
as	O
VEGF	O
when	O
cultured	O
in	O
vitro.	O

Mesenchymal	B
stem	I
cell	I
(MSCs)	O
modification	O
towards	O
an	O
osteogenic	O
path	O
can	O
occur	O
by	O
uptake	O
of	O
exosomes	O
from	O
other	O
cells.	O

Here	O
we	O
show	O
that	O
Vibrio	O
cholerae	O
and	O
cholera	O
toxin	O
suppress	O
intestinal	B
stem	I
cell	I
(ISC)	O
division.	O

With	O
the	O
discovery	O
of	O
induced	B
pluripotent	I
stem	I
cells	I
(iPSCs)	O
a	O
novel	O
and	O
promising	O
technique	O
to	O
generate	O
disease-relevant	O
and	O
patient-specific	O
cell	O
types	O
arose	O
(Takahashi	O
and	O
Yamanaka,	O
2006).	O

I/R	O
results	O
in	O
consumption	O
of	O
intracellular	O
ATP	O
to	O
a	O
large	O
extent,	O
and	O
exosomes	O
from	O
adipose-derived	B
stem	I
cells	I
(ADSCs)	O
were	O
observed	O
to	O
supplement	O
intracellular	O
ATP,	O
NADH,	O
phosphorylated	O
AKT,	O
and	O
phosphorylated	O
GSK-3β	O
levels,	O
while	O
reducing	O
phosphorylated	O
c-JNK	O
and	O
recovering	O
cell	O
bioenergy	O
[165].	O

For	O
example,	O
while	O
dengue	O
virus	O
infection	O
in	O
Aedes	O
aegypti	O
causes	O
apoptosis	O
in	O
the	O
midgut,	O
mosquito	O
hosts	O
improve	O
the	O
maintenance	O
of	O
midgut	O
homeostasis	O
and	O
tissue	O
integrity	O
via	O
careful	O
regulation	O
of	O
interstitial	B
stem	I
cell	I
(ISC)	O
proliferation,	O
tolerating	O
the	O
effects	O
of	O
viral	O
infection	O
(Oliveira	O
et	O
al.,	O
2020).	O

Wnt	O
signaling	O
plays	O
crucial	O
roles	O
in	O
the	O
regulation	O
of	O
diverse	O
processes,	O
including	O
cell	O
proliferation,	O
survival,	O
migration	O
and	O
polarization,	O
embryonic	O
development,	O
specification	O
of	O
cell	O
fate,	O
and	O
self-renewal	O
in	O
stem	O
cells[5].	O
Thanks	O
to	O
the	O
forced	O
reprogramming	O
of	O
human	O
somatic	O
cells	O
into	O
induced	B
pluripotent	I
stem	I
cells	I
(iPSCs)	O
47,	O
human	O
neurons	O
(or	O
any	O
other	O
cell	O
type)	O
can	O
be	O
generated	O
from	O
cells	O
of	O
patients	O
with	O
RTT	O
and	O
be	O
used	O
to	O
study	O
RTT.	O

Neural	B
crest	I
stem	I
cells	I
(NCSCs)	O
represent	O
a	O
transient	O
and	O
multipotent	O
cell	O
population	O
that	O
contributes	O
to	O
numerous	O
anatomical	O
structures	O
such	O
as	O
peripheral	O
nervous	O
system,	O
teeth,	O
and	O
cornea.	O

Outline	O
of	O
contribution	O
of	O
epithelial-mesenchymal	O
plasticity	O
(EMP)	O
and	O
acquisition	O
of	O
cancer	B
stem	I
cell	I
(CSC)	O
properties	O
to	O
tumor	O
initiation	O
and	O
components	O
of	O
the	O
metastatic	O
cascade,	O
including	O
intravasation,	O
extravasation,	O
and	O
metastatic	O
colonization/outgrowth.	O

The	O
critical	O
cellular	O
pathways,	O
mitogen-activated	O
protein	O
kinase	O
(MAPK),	O
phosphoinositide	O
3-kinase—protein	O
kinase	O
B—mammalian	O
target	O
of	O
rapamycin	O
